	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_4920_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4928_1	4,36	11,9	5,4	1,0	6,0	2,0	7,24	124,153	110,159	0,1	0,0	2,0	0,0	0,0	0,0	1,2	1,5	3,2	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,8	0,0	1,1	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4936_1	11,0	9,0	17,0	0,0	2,0	0,0	1,0	182,0	233,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4985_1	0,1	0,1	0,1	0,4	0,0	0,0	0,2	0,41	0,88	0,1	0,0	0,0	0,14	0,1	0,3	0,4	0,0	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,2	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,4	0,0	0,0	0,0	0,3	0,1	0,6	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5002_1	12,0	5,0	6,0	2,0	1,1	0,1	12,6	73,70	84,65	1,0	0,1	0,0	0,0	1,0	1,0	2,0	1,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5015_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5022_1	126,1	11,0	1,0	351,1	9,0	0,0	182,0	77,0	84,0	267,1	0,0	4,0	354,0	4,0	6,0	111,0	1,0	5,0	37,0	0,0	0,0	15,0	0,0	1,0	229,0	0,0	0,0	15,0	0,0	0,0	117,0	0,0	1,0	100,1	0,0	3,0	11,0	0,0	0,0	61,46	0,0	3,0	105,0	0,0	0,0	39,43	0,0	1,0	12,0	0,0	0,0	275,0	1,0	0,0	28,0	0,0	1,0	183,0	1,0	0,0	19,0	0,0	0,0	92,0	0,0	0,0	76,0	1,0	0,0	215,0	0,0	3,0	138,0	0,0	3,0	73,0	0,0	0,0	1030,0	1,0	0,0	137,2	0,0	0,0	240,0	0,0	1,0	57,0	0,0	0,0	12,0	0,0	1,0	0,1	0,0	0,0
Tpa_5057_1	8,0	11,0	3,0	4,0	0,0	0,0	27,0	156,0	203,0	0,0	0,0	1,0	0,0	0,0	0,0	10,0	7,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	1,0	9,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	1,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5075_1	13,10	4,4	3,3	5,0	4,0	1,0	20,0	292,0	335,0	1,0	0,0	2,0	0,0	1,0	2,0	0,0	0,2	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,1	0,0	1,1	0,1	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,2	2,0	0,0	0,0	0,0	0,1	0,0	1,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	3,4	0,0	3,1	1,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5104_1	0,77	0,4	0,9	0,377	0,1	0,0	0,755	0,196	0,228	0,99	0,18	0,1	1,224	0,0	0,1	0,162	0,2	0,1	0,7	0,0	0,0	0,9	0,0	0,0	0,77	0,0	0,0	0,7	0,0	0,0	0,104	0,6	0,3	0,217	0,0	0,1	0,48	0,0	0,0	0,126	0,5	0,0	0,125	0,2	0,78	0,195	0,0	0,3	0,6	0,1	0,0	0,236	0,0	0,1	0,26	0,4	0,10	1,252	0,5	0,5	0,9	0,0	0,55	0,46	0,0	0,0	0,116	0,3	0,0	1,281	0,0	0,1	0,47	0,0	0,282	0,35	0,0	0,0	4,1003	0,3	0,4	0,123	0,1	0,0	0,100	0,0	0,33	0,26	0,0	0,0	0,2	0,0	0,51	1,120	0,0	0,0
Tpa_5106_1	3,0	3,0	3,0	0,0	1,3	0,3	1,1	48,51	72,76	0,0	0,0	0,0	1,0	1,0	4,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5118_1	0,0	0,0	0,0	0,0	1,0	1,0	0,0	7,0	20,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	2,1	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5138_1	50,0	22,0	20,0	4,0	5,0	3,0	12,0	363,0	453,0	0,0	0,0	2,0	0,0	0,0	1,1	4,0	7,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	3,1	0,1	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5144_1	0,0	0,0	0,1	0,0	0,0	0,0	0,3	0,82	0,150	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	1,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,1	0,2	0,1	0,2	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5167_1	0,0	5,0	2,0	0,0	0,0	0,0	0,0	90,0	157,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5196_1	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,42	0,126	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5205_1	0,0	0,0	1,0	0,0	1,0	0,0	0,0	70,0	251,0	0,0	0,0	1,0	0,0	1,0	3,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5206_1	0,1	0,0	0,0	0,0	0,2	0,2	0,0	0,35	0,36	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,1	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5218_1	0,1	9,5	5,3	0,0	1,0	2,0	0,0	151,0	157,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	1,4	3,3	0,0	0,0	0,0	0,0	0,0	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5222_1	0,25	0,6	0,13	0,1	0,1	0,0	3,4	97,104	91,100	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,4	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5228_1	1,1	0,0	1,2	16,0	1,0	1,0	13,0	35,0	73,0	1,0	1,0	1,0	3,0	0,0	1,0	4,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	5,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	12,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	8,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	40,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5241_1	31,0	10,0	9,0	15,0	2,0	3,0	44,0	202,0	267,0	2,0	0,0	0,0	3,0	1,0	5,0	1,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	5,4	1,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	2,0	1,0	1,0	0,0	4,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	11,0	2,0	1,0	1,0	0,0	1,1	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5242_1	63,0	10,0	5,0	12,15	2,0	1,3	41,35	199,237	241,233	1,0	0,0	0,1	3,0	2,2	5,1	9,0	5,0	9,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	1,2	0,0	2,0	0,0	0,0	1,0	0,0	0,0	5,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	2,0	1,0	0,0	1,1	1,0	4,0	4,0	0,0	0,0	0,0	5,5	0,1	1,1	0,0	0,0	0,0	3,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	2,2	0,1	0,0	1,0	0,0	1,0	2,2	0,0	0,0	30,0	0,0	3,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5244_1	225,0	12,0	12,0	177,0	4,0	3,0	306,0	471,0	604,0	4,2	0,0	0,0	30,21	1,1	2,3	183,0	6,0	20,0	2,1	0,0	0,0	1,1	0,0	0,0	24,11	0,0	0,0	2,0	0,0	0,0	31,0	0,0	1,0	26,0	0,0	2,0	6,0	0,0	1,0	38,0	0,0	1,0	11,0	1,0	0,0	36,22	2,0	5,2	2,0	0,0	0,0	125,0	2,0	4,0	5,0	0,0	0,0	45,0	0,0	1,0	5,1	0,0	0,0	18,0	0,0	0,0	27,0	0,0	0,0	70,0	0,0	0,0	4,6	0,0	0,1	9,0	0,0	0,0	104,0	1,0	6,0	20,0	0,0	0,0	38,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5249_1	4,0	12,0	28,0	0,0	0,0	8,0	1,0	169,0	276,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,5	0,11	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	4,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	2,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_5270_1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,3	0,2	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5278_1	4,0	6,0	9,0	0,3	0,1	0,1	0,47	0,191	0,212	0,0	0,0	0,0	0,3	0,2	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,3	0,1	0,3	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,5	0,0	0,4	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5279_1	0,0	1,0	3,0	0,0	2,0	1,0	0,0	89,0	180,0	1,0	0,0	0,0	0,0	1,0	2,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5292_1	0,152	0,11	0,8	0,171	0,8	0,3	115,134	199,191	277,247	5,11	0,0	1,1	30,34	1,0	3,1	19,72	0,4	1,6	0,0	0,0	0,0	2,0	0,0	0,0	0,22	0,1	0,2	0,2	0,0	0,0	0,18	0,0	0,0	0,93	0,1	0,1	0,5	0,0	0,0	0,7	0,0	0,0	13,9	0,1	0,0	0,64	0,3	0,4	0,2	0,0	0,0	1,59	0,2	2,3	0,6	0,0	0,1	0,33	0,0	0,0	0,8	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,49	0,0	0,3	4,0	0,0	0,2	8,10	0,0	0,1	0,296	0,0	0,3	0,13	0,0	0,0	9,8	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0
Tpa_5298_1	0,37	0,17	0,21	0,19	0,5	0,4	0,89	0,276	0,547	0,0	0,0	0,1	0,4	0,1	0,0	11,26	3,8	18,28	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,1	0,5	0,0	0,5	0,0	0,1	0,1	0,2	0,0	0,0	0,0	0,0	0,0	1,4	2,1	0,2	0,0	0,1	0,0	0,2	0,0	0,2	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,2	0,0	0,0	0,1	0,0	0,1	0,1	0,0	0,0	0,3	0,0	0,1	0,4	0,0	0,2	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5327_1	114,0	18,0	14,0	67,0	4,0	1,0	153,14	256,155	324,222	10,0	1,0	1,0	24,0	2,0	1,0	96,0	12,0	26,0	1,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	2,0	0,0	0,0	14,0	0,0	2,0	20,0	0,0	4,0	3,0	0,0	1,0	1,0	0,0	0,0	4,0	0,0	1,0	43,0	3,0	6,0	0,0	0,0	0,0	7,0	0,0	0,0	1,0	0,0	0,1	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	19,0	0,0	1,0	3,0	0,0	1,0	5,0	0,0	0,0	201,0	1,0	8,0	5,0	0,0	0,0	6,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0
