	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_5057_1	14,0	9,0	19,0	1,0	0,0	0,0	23,0	150,0	33,0	4,0	1,0	0,0	0,0	0,0	0,0	15,0	5,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,2	0,2	0,1	3,0	0,0	0,0	1,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5075_1	6,4	1,0	1,1	1,0	1,0	0,0	5,0	151,0	2,0	0,0	0,0	0,0	2,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,2	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,2	0,0	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5104_1	0,423	0,213	0,206	0,187	1,42	0,63	1,515	4,1467	0,255	0,154	0,169	0,159	1,319	0,331	0,113	1,255	0,77	0,41	0,0	0,10	0,10	0,12	0,23	0,2	0,79	0,45	0,91	0,36	0,10	0,14	0,129	1,50	0,124	0,109	1,50	0,133	0,98	0,33	0,22	0,67	1,36	0,154	0,94	0,90	3,428	1,241	0,148	0,49	0,18	0,2	0,11	0,350	0,20	0,121	0,65	0,4	0,31	0,260	0,56	0,307	0,14	0,10	0,110	0,54	0,3	0,101	0,175	0,37	1,21	0,389	0,0	0,0	0,63	0,17	0,75	0,14	0,11	0,42	0,126	0,102	0,420	0,19	0,10	1,43	0,0	0,27	0,139	0,10	0,10	0,66	0,1	0,1	0,265	0,91	0,0	0,0
Tpa_5106_1	0,0	0,0	0,0	0,0	0,0	1,0	2,0	11,24	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5118_1	3,0	1,0	1,0	3,0	0,0	0,0	0,0	24,0	3,0	3,0	0,0	0,0	9,0	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	3,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	1,0	1,0	0,0	2,0	0,0	0,1	0,0	0,0	0,0	0,0	6,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	2,0	2,0	0,0	2,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5138_1	11,0	8,0	1,0	0,0	0,0	1,0	4,0	115,0	5,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5144_1	0,4	0,0	0,1	0,0	0,0	0,0	0,7	0,92	0,7	0,2	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,1	0,0	1,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5167_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5196_1	0,1	0,0	0,1	0,1	0,0	0,0	0,1	0,28	0,3	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5205_1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5206_1	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,6	0,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5218_1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5222_1	0,1	0,1	0,0	0,0	0,0	0,0	1,0	13,15	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5228_1	20,9	5,3	7,6	7,0	8,0	9,0	12,0	185,1	27,0	12,0	1,0	3,0	22,0	18,0	5,0	20,0	4,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	4,3	1,3	1,3	1,0	0,0	1,0	19,0	5,0	13,0	7,0	1,0	5,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	1,0	25,0	10,0	8,0	0,0	0,0	0,0	25,0	3,0	8,0	0,0	0,0	0,0	15,0	1,0	7,0	0,0	0,0	0,0	1,0	0,0	2,0	1,0	2,0	0,0	19,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	8,0	8,0	24,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_5241_1	12,0	1,0	2,0	0,0	0,0	1,0	4,0	124,0	12,0	0,0	0,0	0,0	1,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,6	0,0	0,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5242_1	44,0	12,0	15,0	1,3	0,0	2,1	9,13	203,180	18,19	1,1	1,0	1,0	3,0	3,1	2,1	6,0	4,0	3,0	0,0	0,0	0,1	1,0	0,0	0,0	1,0	3,0	2,2	0,0	1,0	0,0	3,0	2,0	1,0	1,0	1,0	2,0	2,0	1,0	0,0	1,0	3,0	2,0	0,1	1,0	0,1	5,0	5,0	0,0	0,0	0,0	0,0	6,7	2,1	2,1	0,1	0,0	0,0	5,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	2,0	0,0	0,0	0,0	5,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	3,0	1,0	8,0	1,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5244_1	366,0	111,0	135,0	52,0	19,0	38,0	135,0	1004,0	115,0	8,6	5,4	3,8	42,37	24,17	23,11	164,0	58,0	66,0	0,0	2,0	1,1	1,0	1,1	1,2	8,7	8,8	20,7	0,0	9,0	3,0	47,0	15,0	49,0	9,0	11,0	17,0	7,0	6,0	7,0	18,0	33,0	26,0	40,0	25,0	51,0	56,24	50,27	12,2	4,0	1,0	5,0	161,0	6,0	65,0	6,0	2,0	8,0	64,0	9,0	64,0	7,0	0,1	0,1	17,0	1,0	35,0	46,0	14,0	8,0	95,0	0,0	1,0	3,6	2,0	3,0	2,0	1,0	0,0	24,0	15,0	55,0	2,0	0,0	10,0	1,0	8,0	10,0	1,0	1,0	5,0	0,0	1,0	2,0	0,0	0,0	1,0
Tpa_5249_1	1,0	2,0	0,0	0,0	0,0	0,0	1,0	8,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5270_1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5278_1	24,0	5,0	11,0	0,0	0,1	0,0	0,32	0,340	0,23	0,3	0,0	0,0	0,6	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,0	0,0	0,0	0,0	0,2	0,0	0,2	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,4	0,2	0,2	0,0	0,0	0,0	0,8	0,2	0,3	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,1	0,3	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5279_1	8,0	1,0	1,0	0,0	0,0	1,0	11,0	74,1	1,0	0,0	0,0	0,0	3,0	1,0	0,0	0,0	0,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	2,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5292_1	0,346	0,91	0,122	0,63	1,23	0,25	62,59	447,452	67,50	18,44	7,6	10,7	74,75	44,56	20,22	21,102	7,26	3,19	0,0	0,0	0,0	1,2	1,3	0,1	0,21	0,21	0,23	0,11	0,8	0,4	0,51	0,14	0,36	0,78	0,27	0,90	0,16	0,5	0,3	0,15	0,9	0,16	23,15	13,9	13,11	0,77	0,49	0,24	1,5	0,0	0,1	0,99	0,8	0,29	0,11	0,3	0,4	0,59	0,11	0,44	0,6	0,3	0,4	0,0	0,0	0,0	0,16	0,2	0,2	0,111	0,0	0,3	10,1	1,1	2,0	6,6	1,2	2,2	0,41	0,31	0,137	0,1	0,0	0,1	0,0	1,7	3,8	0,0	0,0	0,6	0,0	0,0	0,1	0,0	0,0	0,0
Tpa_5298_1	0,51	0,16	0,15	0,2	0,5	0,6	0,32	0,401	1,53	0,2	0,0	0,0	0,3	0,2	0,1	23,26	3,10	10,21	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,1	0,8	0,1	0,7	0,0	0,0	0,0	0,0	0,3	0,0	0,1	0,0	0,0	2,2	0,1	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,1	0,0	0,0	0,1	0,0	0,0	0,1	0,1	0,0	0,2	0,0	1,1	0,1	0,0	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,2	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5327_1	171,0	64,0	50,0	20,0	16,0	19,0	51,9	706,66	72,6	10,0	3,0	4,0	42,0	29,0	22,0	95,0	39,0	35,0	0,0	1,0	2,0	1,0	1,0	0,0	4,0	4,0	6,0	2,0	1,0	0,0	19,0	9,0	15,0	7,0	6,0	8,0	4,0	0,0	0,0	3,0	5,0	1,0	14,0	9,0	10,0	45,0	34,0	13,0	1,0	0,0	1,0	30,0	1,0	11,0	2,0	0,0	0,0	1,2	1,0	0,0	1,0	0,0	0,0	0,2	0,0	0,0	20,0	3,0	6,0	32,0	0,0	2,0	2,0	2,0	0,0	1,0	1,0	3,0	22,0	11,0	53,0	0,0	0,0	1,0	0,0	1,0	3,0	1,0	1,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0
Tpa_5360_1	0,9	0,1	0,0	0,0	0,0	0,0	0,4	0,32	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5361_1	6,21	3,6	3,11	0,1	0,1	0,1	16,0	303,0	17,0	1,0	1,0	0,0	6,0	2,0	0,0	6,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	2,2	0,2	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	1,0	0,3	0,0	0,0	0,0	8,0	1,0	2,0	1,0	0,0	0,0	3,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	2,0	0,1	2,0	0,0	0,0	0,0	0,0	0,0	3,0	4,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5373_1	1,1	0,0	0,1	0,0	0,0	0,0	3,0	42,0	5,0	1,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5379_1	497,0	148,0	131,0	45,0	24,0	49,0	124,0	958,0	113,0	0,0	0,0	1,0	11,0	9,0	20,0	124,0	40,0	83,0	1,0	0,0	0,0	0,0	1,0	1,0	2,0	2,0	3,0	4,0	1,0	2,0	6,0	2,0	5,0	31,0	22,0	41,0	1,0	1,0	1,0	5,0	47,0	4,0	4,0	0,0	3,0	28,0	48,0	13,0	1,0	0,0	2,0	21,0	2,0	14,0	9,0	2,0	1,0	8,14	0,4	3,11	2,0	0,0	4,0	1,0	1,0	2,0	6,0	1,0	2,0	12,0	0,0	2,0	1,6	1,3	0,1	3,0	5,0	8,0	6,0	0,0	24,0	1,0	0,0	5,0	0,0	2,0	4,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0
Tpa_5382_1	205,0	60,0	54,0	25,0	13,1	25,0	42,0	377,0	33,0	8,0	1,0	1,0	62,0	7,0	20,0	95,0	29,0	26,0	0,0	1,0	3,0	0,0	2,0	0,0	6,0	5,0	9,0	3,0	7,0	10,0	12,0	3,0	6,0	35,0	12,0	39,1	6,0	0,0	2,0	7,0	12,0	7,0	19,0	8,0	12,0	55,0	54,0	20,0	1,0	0,0	2,0	42,0	4,0	18,0	7,0	1,0	1,0	25,0	2,0	19,0	4,0	3,0	3,0	4,0	1,0	3,0	10,0	2,0	1,0	23,0	0,0	2,0	6,0	0,0	2,0	3,0	5,0	10,0	10,0	12,0	46,0	0,0	1,0	2,0	0,0	1,0	5,0	0,0	0,0	4,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_5418_1	128,109	31,24	47,35	61,0	20,0	20,0	94,0	956,1	89,0	54,0	10,0	16,0	84,65	58,25	29,25	101,0	39,0	39,0	0,0	1,0	2,0	1,0	1,0	0,0	16,16	8,8	9,11	6,0	2,0	1,0	56,0	12,0	42,0	19,0	12,0	23,0	5,0	0,0	1,0	21,0	9,0	26,1	10,12	7,13	9,11	38,19	22,14	9,5	0,3	0,0	0,0	145,0	12,0	51,0	7,0	0,0	0,0	70,0	8,0	32,0	1,0	0,0	1,0	19,0	6,0	16,0	44,0	9,0	8,0	87,0	0,0	2,0	8,0	3,0	1,0	5,0	2,0	2,0	37,0	29,1	142,0	2,1	1,0	1,0	0,0	1,0	7,1	0,0	0,0	8,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_5441_1	2,447	0,111	0,111	0,9	0,6	0,9	0,130	1,814	0,124	0,28	0,6	0,5	0,38	0,9	0,5	0,102	0,42	0,44	0,0	0,1	0,0	0,2	0,1	0,0	0,3	0,2	0,5	0,0	0,0	0,1	0,12	0,2	0,11	0,24	0,9	0,13	0,2	0,0	0,1	0,5	0,12	0,3	0,6	0,1	0,3	0,11	0,14	0,4	0,0	0,0	0,1	0,97	0,9	0,32	0,2	0,1	0,1	0,18	0,1	0,10	0,0	0,0	0,0	0,5	0,0	0,3	0,6	0,1	0,0	0,17	0,0	0,1	0,8	0,2	0,2	0,1	0,2	0,1	0,7	0,2	0,34	0,4	0,1	0,2	0,0	0,1	0,9	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0
